co2	temp	humidity
536	26.53	58.92
536	26.51	59.18
537	26.54	59.23
538	26.56	59.32
540	26.54	59.18
539	26.53	59.02
540	26.53	59.17
540	26.54	59.21
540	26.54	59.24
540	26.56	59.04
539	26.53	59.42
540	26.56	59.28
540	26.56	59.23
541	26.54	59.13
540	26.56	59.09
536	26.57	59.06
537	26.56	59.12
536	26.54	59.14
537	26.57	59.23
537	26.54	59.19
536	26.54	59.16
536	26.54	59.12
537	26.58	59.18
537	26.54	59.15
539	26.57	59.18
540	26.56	59.43
542	26.57	59.19
542	26.56	59.02
543	26.57	59.08
543	26.57	59.1
543	26.57	59.02
545	26.57	58.98
546	26.57	58.95
546	26.54	59.07
546	26.56	59.18
545	26.53	59.18
851	26.43	59.42
783	26.44	59.44
762	26.39	59.63
741	26.42	61.15
816	26.43	59.68
779	26.33	59.32
716	26.35	59.43
698	26.33	59.56
649	26.36	59.31
615	26.33	59.33
626	26.33	59.19
596	26.33	59.22
583	26.33	59.16
561	26.39	59.11
548	26.35	59.24
543	26.35	59.2
534	26.38	58.95
535	26.35	58.88
541	26.35	59.01
542	26.32	59.01
525	26.3	59.12
539	26.32	59.17
547	26.32	59.2
556	26.35	59.24
532	26.33	59.3
536	26.33	59.28
534	26.3	59.39
525	26.28	59.33
519	26.29	59.33
539	26.32	59.33
548	26.33	59.04
540	26.33	59.15
517	26.36	59.06
541	26.36	59.11
525	26.38	59.1
518	26.38	59.13
524	26.32	59.15
536	26.33	59.22
526	26.29	59.33
513	26.3	59.43
533	26.35	59.17
535	26.38	59.09
530	26.39	59.03
527	26.42	59.06
519	26.43	59.04
531	26.39	59.1
518	26.39	59.11
542	26.42	59.15
530	26.39	59.03
530	26.39	58.81
545	26.4	58.96
507	26.43	58.86
519	26.4	58.74
530	26.43	58.94
543	26.44	58.86
538	26.42	58.85
506	26.43	58.98
522	26.46	58.84
530	26.43	58.69
525	26.42	58.97
528	26.42	58.85
517	26.43	58.86
531	26.4	58.7
529	26.39	58.95
517	26.44	58.94
515	26.42	58.97
531	26.4	58.97
523	26.38	59.04
522	26.39	59.0
526	26.36	59.14
531	26.39	58.93
528	26.4	58.98
575	26.42	58.85
546	26.36	59.03
532	26.38	59.04
527	26.39	59.1
531	26.36	58.78
514	26.38	58.96
525	26.36	59.06
536	26.35	59.19
530	26.33	59.25
518	26.28	59.38
542	26.3	59.37
534	26.29	59.44
530	26.35	59.36
512	26.35	59.45
528	26.33	59.46
531	26.35	59.2
520	26.39	59.33
532	26.39	59.27
528	26.39	59.22
539	26.38	59.27
542	26.33	59.41
537	26.3	59.33
539	26.28	59.38
541	26.35	59.41
549	26.33	59.3
551	26.35	59.35
520	26.29	59.6
533	26.29	59.85
542	26.28	59.95
538	26.26	59.74
543	26.28	59.78
532	26.3	59.6
540	26.28	59.75
564	26.33	59.72
534	26.33	59.49
536	26.4	59.47
540	26.35	59.41
537	26.35	59.38
538	26.25	59.88
539	26.22	60.2
539	26.25	60.22
540	26.25	59.84
540	26.26	59.59
540	26.19	59.77
540	26.21	59.89
541	26.16	59.91
541	26.19	59.79
541	26.25	59.65
540	26.19	59.69
539	26.21	59.63
539	26.19	59.61
538	26.16	59.58
536	26.08	59.79
535	26.09	60.08
532	26.11	60.14
531	26.02	61.32
532	26.02	61.07
532	26.06	61.03
533	26.12	60.88
533	26.16	60.78
534	26.13	60.83
534	26.13	61.01
534	26.09	61.13
535	26.11	61.2
536	26.13	61.12
536	26.12	61.23
537	26.11	61.25
538	26.18	61.65
538	26.38	62.0
541	26.53	61.77
564	26.64	61.27
653	26.71	63.54
745	26.81	62.48
798	26.84	60.89
804	26.9	60.82
808	26.95	60.86
807	26.98	60.85
807	27.01	59.97
802	27.06	59.84
792	27.09	59.79
775	27.15	59.36
757	27.16	59.43
747	27.22	59.32
727	27.25	58.9
717	27.25	59.29
720	27.26	58.9
722	27.28	58.36
719	27.29	58.48
716	27.31	58.66
710	27.31	58.49
692	27.31	58.28
685	27.35	58.16
674	27.38	58.44
671	27.39	58.34
688	27.38	59.42
731	27.38	58.98
761	27.38	58.22
761	27.41	57.96
759	27.42	57.87
749	27.43	57.97
747	27.43	57.79
726	27.46	57.6
678	27.48	57.56
671	27.48	57.56
661	27.48	57.52
646	27.45	57.6
641	27.45	57.56
640	27.45	57.64
637	27.46	57.61
633	27.43	57.56
633	27.41	58.31
634	27.46	57.67
634	27.46	57.54
633	27.42	57.54
629	27.43	57.48
627	27.36	57.9
626	27.39	58.08
625	27.39	57.66
626	27.42	57.54
623	27.42	57.53
623	27.41	57.55
619	27.41	57.49
613	27.42	57.56
611	27.41	57.54
611	27.42	57.59
610	27.48	57.48
608	27.46	57.33
609	27.46	57.3
608	27.45	57.25
607	27.43	57.3
606	27.43	57.35
603	27.43	57.47
602	27.46	57.33
603	27.43	57.53
603	27.46	57.48
601	27.46	57.45
602	27.48	57.42
601	27.52	57.4
603	27.5	57.25
603	27.48	57.27
603	27.49	58.32
607	27.43	57.69
613	27.42	57.45
622	27.45	57.39
623	27.48	57.26
624	27.49	57.16
623	27.42	57.49
623	27.41	57.61
622	27.41	57.62
621	27.42	57.55
622	27.49	57.33
621	27.52	57.11
621	27.52	57.16
621	27.52	57.23
619	27.49	57.57
620	27.53	57.27
619	27.53	57.2
620	27.53	57.65
623	27.5	58.02
628	27.54	57.31
642	27.59	57.2
644	27.6	57.04
643	27.59	56.92
643	27.6	56.75
644	27.6	56.94
644	27.57	57.31
644	27.57	57.06
643	27.54	57.15
641	27.53	57.18
640	27.57	57.25
648	27.6	58.13
684	27.6	58.08
720	27.66	56.87
727	27.64	56.86
728	27.69	56.55
726	27.71	56.36
720	27.7	57.06
730	27.69	57.32
742	27.7	57.03
747	27.7	56.55
747	27.73	56.59
747	27.74	56.48
743	27.77	56.9
742	27.76	56.4
736	27.76	56.21
733	27.77	56.21
731	27.79	56.62
728	27.77	56.12
724	27.76	56.26
719	27.74	56.3
708	27.74	56.24
703	27.77	56.55
694	27.77	56.01
684	27.74	56.05
678	27.73	56.19
674	27.77	56.54
680	27.79	56.69
683	27.79	56.39
693	27.74	56.04
699	27.77	56.6
716	27.8	56.21
719	27.79	55.9
718	27.8	55.92
713	27.79	55.91
707	27.79	56.42
701	27.77	56.25
699	27.77	56.11
700	27.76	56.02
698	27.76	56.37
696	27.74	56.09
697	27.73	56.5
702	27.76	57.09
724	27.69	56.57
765	27.66	57.43
799	27.67	57.36
820	27.64	56.93
836	27.64	57.35
834	27.61	57.14
828	27.61	57.29
813	27.63	56.96
796	27.66	57.22
782	27.7	57.54
779	27.73	57.17
773	27.71	57.03
762	27.7	57.24
759	27.67	57.15
756	27.64	57.31
752	27.67	57.7
752	27.69	57.2
751	27.76	56.47
750	27.79	55.94
744	27.81	56.2
719	27.81	56.18
706	27.8	56.17
687	27.81	56.4
675	27.81	56.33
671	27.7	56.57
665	27.73	56.88
652	27.7	56.82
641	27.71	56.97
640	27.7	56.93
641	27.69	56.84
645	27.79	56.37
645	27.84	56.18
645	27.84	56.34
646	27.88	55.89
645	27.9	55.87
645	27.88	55.8
639	27.88	55.96
638	27.91	55.77
637	27.9	55.75
635	27.9	55.71
634	27.88	55.69
633	27.9	55.71
628	27.86	56.28
627	27.83	56.57
628	27.8	56.4
629	27.79	56.56
626	27.77	56.88
625	27.76	56.43
624	27.73	56.93
624	27.7	56.51
624	27.67	56.53
626	27.74	56.29
627	27.79	55.96
627	27.83	55.87
627	27.86	55.71
626	27.86	55.59
625	27.86	55.61
623	27.87	55.76
622	27.86	55.54
617	27.81	55.68
616	27.8	55.64
616	27.83	55.73
614	27.8	55.65
614	27.8	55.6
610	27.79	55.62
606	27.83	55.68
606	27.79	55.7
605	27.8	55.67
604	27.79	55.84
601	27.8	55.71
601	27.77	55.72
600	27.77	55.7
599	27.71	55.83
597	27.76	55.83
596	27.73	55.8
594	27.7	55.86
593	27.71	55.94
592	27.7	55.92
591	27.7	55.84
588	27.7	55.89
588	27.7	55.8
587	27.7	55.88
587	27.69	56.03
588	27.66	56.16
588	27.66	55.99
588	27.69	55.99
588	27.73	55.89
589	27.7	55.95
588	27.73	55.84
587	27.74	55.73
586	27.73	55.7
586	27.73	55.65
585	27.73	55.69
585	27.71	55.76
585	27.69	55.81
584	27.64	56.34
585	27.61	56.33
584	27.6	56.58
587	27.64	56.44
587	27.63	56.33
590	27.66	56.3
592	27.69	55.87
592	27.76	55.72
591	27.71	55.66
590	27.73	55.61
590	27.76	55.55
591	27.77	55.47
590	27.74	55.46
588	27.79	55.56
587	27.71	55.85
586	27.67	55.98
587	27.7	55.75
586	27.74	55.63
586	27.77	55.53
586	27.81	55.36
585	27.81	55.36
585	27.79	55.26
585	27.77	55.32
584	27.76	55.66
597	27.77	56.49
626	27.77	56.15
628	27.7	55.68
629	27.74	55.67
631	27.76	55.5
631	27.79	55.37
631	27.8	55.36
630	27.81	55.26
625	27.81	55.28
620	27.81	55.28
611	27.83	55.14
606	27.83	55.14
604	27.81	55.12
597	27.86	55.16
595	27.84	55.16
593	27.8	55.2
590	27.77	55.24
590	27.8	55.24
588	27.79	55.23
587	27.79	55.24
587	27.77	55.29
587	27.74	55.4
586	27.74	55.38
586	27.71	55.52
585	27.77	55.43
583	27.74	55.34
582	27.73	55.35
582	27.77	55.42
582	27.74	55.34
582	27.8	55.3
581	27.79	55.32
579	27.79	55.28
578	27.79	55.23
578	27.76	55.27
577	27.71	55.84
577	27.69	55.82
578	27.7	55.71
579	27.71	55.47
580	27.71	55.81
580	27.74	55.6
580	27.79	55.24
579	27.8	55.16
579	27.79	55.23
579	27.79	55.42
578	27.8	55.25
575	27.83	55.28
576	27.87	55.16
576	27.84	55.57
579	27.86	55.19
579	27.9	55.1
579	27.88	54.96
579	27.9	54.93
580	27.88	54.96
579	27.88	54.9
579	27.87	55.0
579	27.88	54.87
578	27.9	54.92
578	27.87	54.87
576	27.91	54.76
574	27.9	54.87
573	27.87	54.95
574	27.87	54.87
572	27.88	54.84
572	27.9	54.8
571	27.84	54.89
570	27.83	54.93
570	27.83	54.92
569	27.81	54.92
570	27.83	54.96
570	27.81	54.97
569	27.8	55.0
570	27.77	55.2
569	27.8	55.1
570	27.79	55.42
570	27.81	55.51
571	27.79	55.38
569	27.74	55.46
570	27.73	55.78
571	27.7	55.58
572	27.73	55.5
576	27.7	55.36
581	27.71	55.27
586	27.74	55.14
585	27.76	55.28
586	27.7	55.6
587	27.74	55.56
588	27.74	55.25
587	27.79	55.15
586	27.84	54.9
585	27.87	54.92
584	27.86	54.91
583	27.73	55.15
582	27.73	55.22
581	27.74	55.17
581	27.74	55.37
582	27.77	55.71
588	27.77	55.39
597	27.8	55.24
606	27.81	55.12
606	27.79	55.0
606	27.86	54.95
605	27.86	54.84
605	27.81	54.92
602	27.87	55.17
602	27.87	54.9
601	27.87	54.94
598	27.88	54.82
596	27.84	54.81
593	27.81	54.81
592	27.81	54.86
591	27.8	54.95
590	27.77	55.09
588	27.77	55.02
583	27.84	54.91
576	27.84	54.75
574	27.9	54.69
573	27.87	54.71
573	27.86	54.75
571	27.79	54.9
572	27.83	54.92
572	27.77	54.84
571	27.71	55.0
571	27.73	55.17
571	27.69	55.17
569	27.67	55.11
563	27.69	55.19
563	27.71	55.29
562	27.71	55.33
562	27.73	55.37
563	27.69	55.29
564	27.69	55.14
565	27.74	55.05
565	27.77	55.08
565	27.73	55.2
564	27.79	54.96
563	27.8	54.98
564	27.8	55.1
571	27.83	55.04
575	27.8	55.01
575	27.81	54.91
578	27.84	54.8
579	27.87	54.72
581	27.88	55.91
600	27.87	55.75
606	27.8	55.03
607	27.79	54.91
608	27.79	54.82
608	27.77	54.8
605	27.86	54.69
603	27.88	54.58
598	27.84	54.63
597	27.87	54.73
594	27.83	54.71
591	27.86	54.66
589	27.84	54.93
587	27.8	54.76
577	27.83	54.76
574	27.83	54.76
573	27.84	54.8
573	27.8	54.78
569	27.79	54.76
570	27.79	54.75
568	27.83	54.77
566	27.84	54.71
566	27.86	54.65
567	27.88	54.53
566	27.86	54.56
566	27.86	54.53
567	27.83	54.65
567	27.84	54.7
566	27.83	54.63
566	27.8	54.64
565	27.81	54.71
564	27.83	54.68
564	27.8	54.54
564	27.81	54.62
563	27.81	54.69
563	27.74	54.78
562	27.76	54.87
563	27.79	54.73
562	27.76	54.85
562	27.79	54.67
562	27.79	54.62
562	27.84	54.57
562	27.84	54.5
561	27.83	54.58
560	27.8	54.58
559	27.84	54.51
559	27.84	54.47
558	27.81	54.59
557	27.87	54.68
557	27.86	54.44
555	27.81	54.64
555	27.81	54.86
557	27.84	54.65
557	27.86	54.37
557	27.87	54.27
557	27.88	54.36
556	27.79	54.48
558	27.8	54.61
557	27.79	54.63
558	27.7	54.85
557	27.76	54.79
556	27.8	54.7
556	27.79	54.67
555	27.79	54.66
553	27.79	54.62
553	27.77	54.71
558	27.8	55.3
568	27.79	54.71
568	27.8	54.69
570	27.74	54.63
573	27.81	54.81
572	27.87	54.52
573	27.88	54.51
572	27.79	54.44
572	27.84	54.56
571	27.86	54.55
569	27.83	54.55
568	27.83	54.62
563	27.84	54.56
562	27.86	54.44
559	27.84	54.5
559	27.9	54.38
558	27.84	54.39
557	27.86	54.39
552	27.84	54.52
551	27.8	54.63
552	27.8	54.66
550	27.71	54.58
549	27.67	54.7
547	27.7	54.74
548	27.66	54.76
547	27.67	54.86
548	27.67	54.82
548	27.61	54.77
548	27.59	54.89
548	27.54	54.97
547	27.53	55.02
547	27.52	55.09
548	27.49	55.12
548	27.49	55.16
548	27.48	55.18
549	27.45	55.28
546	27.46	55.25
544	27.46	55.26
543	27.42	55.35
543	27.46	55.31
544	27.42	55.41
545	27.42	55.44
545	27.39	55.45
545	27.39	55.54
546	27.41	55.48
547	27.39	55.55
546	27.41	55.42
545	27.45	55.37
547	27.38	55.42
547	27.42	55.49
548	27.45	55.43
547	27.45	55.47
548	27.45	55.43
548	27.49	55.37
549	27.52	55.22
549	27.52	55.17
549	27.48	55.18
550	27.46	55.28
550	27.45	55.31
552	27.49	55.3
553	27.46	55.27
554	27.41	55.36
554	27.38	55.45
554	27.35	55.52
555	27.36	55.59
555	27.41	55.63
555	27.42	55.52
556	27.42	55.58
558	27.39	55.65
558	27.35	55.67
558	27.32	55.73
559	27.29	55.81
560	27.28	55.83
562	27.28	55.91
563	27.28	55.9
562	27.26	55.94
564	27.25	56.02
563	27.22	56.05
565	27.28	56.58
572	27.29	56.52
586	27.33	56.3
609	27.43	56.74
633	27.49	56.94
659	27.49	56.23
683	27.52	56.42
689	27.52	55.98
693	27.6	56.18
734	27.6	56.13
746	27.57	56.16
795	27.6	56.58
837	27.63	56.37
894	27.64	56.19
920	27.61	56.22
943	27.6	56.38
961	27.59	56.01
965	27.6	56.26
967	27.57	55.55
939	27.5	55.47
897	27.5	55.54
849	27.57	55.4
783	27.6	55.25
742	27.6	55.25
720	27.59	55.24
699	27.64	55.14
677	27.61	55.17
664	27.63	55.18
644	27.61	55.16
630	27.69	55.1
624	27.69	54.96
611	27.77	54.88
600	27.73	54.86
596	27.73	54.99
594	27.7	54.94
590	27.71	54.97
587	27.69	55.06
587	27.76	54.98
586	27.74	54.86
583	27.73	54.89
578	27.69	55.03
577	27.7	55.06
576	27.7	54.96
576	27.67	55.05
575	27.63	55.08
575	27.61	55.19
574	27.63	55.24
574	27.59	55.21
573	27.61	55.22
572	27.6	55.3
572	27.6	55.24
571	27.6	55.23
571	27.61	55.28
570	27.54	55.3
570	27.57	55.33
568	27.56	55.27
567	27.57	55.36
566	27.56	55.33
566	27.57	55.35
566	27.56	55.37
565	27.6	55.3
565	27.63	55.22
565	27.63	55.26
566	27.66	55.24
566	27.63	55.22
564	27.59	55.3
565	27.64	55.22
566	27.64	55.22
566	27.57	55.28
566	27.59	55.33
565	27.61	55.3
566	27.64	55.2
567	27.61	55.25
567	27.57	55.39
566	27.59	55.42
565	27.54	55.41
565	27.56	55.44
566	27.56	55.34
567	27.54	55.37
567	27.54	55.43
568	27.61	55.36
568	27.61	55.21
567	27.63	55.24
568	27.66	55.17
567	27.61	55.14
567	27.59	55.26
566	27.6	55.31
566	27.54	55.38
566	27.57	55.4
565	27.52	55.47
565	27.48	55.56
565	27.49	55.57
566	27.52	55.51
565	27.49	55.57
565	27.46	55.65
564	27.5	55.6
565	27.53	55.47
564	27.49	55.6
564	27.49	55.6
564	27.5	55.47
563	27.52	55.43
562	27.54	55.46
563	27.5	55.48
561	27.54	55.38
561	27.52	55.39
560	27.5	55.57
563	27.48	55.55
562	27.46	55.59
561	27.46	55.63
561	27.49	55.57
561	27.46	55.67
560	27.48	55.58
560	27.48	55.54
559	27.48	55.52
559	27.46	55.57
559	27.48	55.5
559	27.43	55.54
559	27.43	55.6
558	27.43	55.65
557	27.45	55.67
557	27.42	55.71
557	27.39	55.74
557	27.41	55.72
556	27.41	55.8
556	27.38	55.77
555	27.38	55.72
554	27.36	55.8
555	27.39	55.78
556	27.36	55.8
556	27.36	55.83
556	27.38	55.8
555	27.36	55.78
554	27.36	55.81
554	27.35	55.85
554	27.35	55.85
554	27.33	55.85
554	27.35	55.85
554	27.32	55.91
555	27.33	55.95
555	27.39	55.83
555	27.35	55.83
553	27.35	55.85
553	27.38	55.8
552	27.33	55.85
552	27.32	55.89
551	27.38	55.83
552	27.38	55.78
553	27.38	55.79
552	27.38	55.73
553	27.36	55.73
551	27.35	55.84
549	27.36	55.76
549	27.29	55.8
549	27.32	55.92
549	27.31	55.93
549	27.31	55.87
550	27.35	55.78
549	27.36	55.77
549	27.38	55.72
549	27.36	55.71
549	27.41	55.65
549	27.36	55.7
549	27.38	55.74
547	27.39	55.7
547	27.39	55.66
548	27.32	55.78
546	27.26	55.86
548	27.25	55.97
547	27.29	55.98
547	27.22	55.97
546	27.28	55.94
547	27.31	55.83
547	27.29	55.81
547	27.31	55.84
546	27.26	55.91
545	27.24	55.97
545	27.25	56.0
542	27.26	55.93
541	27.28	55.9
542	27.29	55.93
542	27.29	55.85
542	27.25	55.92
541	27.25	55.96
541	27.22	55.99
541	27.24	56.06
541	27.24	56.01
541	27.21	56.06
540	27.18	56.12
539	27.16	56.14
539	27.18	56.21
540	27.22	56.12
536	27.22	56.05
536	27.26	56.02
535	27.25	55.93
535	27.28	55.92
535	27.26	55.88
535	27.31	55.86
536	27.28	55.86
535	27.25	55.95
533	27.25	55.95
533	27.25	55.93
533	27.24	55.96
535	27.21	56.09
534	27.16	56.17
534	27.25	56.05
534	27.29	55.91
533	27.24	55.9
533	27.19	56.06
532	27.22	56.06
532	27.24	55.99
532	27.24	55.98
533	27.25	55.99
533	27.21	56.0
533	27.25	55.97
533	27.22	56.02
532	27.22	56.04
533	27.19	56.03
533	27.18	56.04
533	27.18	56.08
532	27.16	56.15
533	27.15	56.13
534	27.26	56.02
532	27.21	55.97
534	27.18	56.06
534	27.18	56.09
535	27.18	56.08
535	27.18	56.13
534	27.14	56.1
533	27.14	56.24
534	27.18	56.17
534	27.14	56.19
533	27.14	56.19
533	27.15	56.23
533	27.12	56.19
533	27.15	56.17
533	27.14	56.21
533	27.16	56.13
533	27.15	56.09
533	27.18	56.06
532	27.14	56.07
532	27.16	56.11
533	27.15	56.15
531	27.18	56.15
531	27.12	56.13
531	27.11	56.15
531	27.14	56.23
531	27.15	56.2
531	27.19	56.14
530	27.15	56.12
529	27.14	56.16
529	27.12	56.13
529	27.15	56.18
529	27.14	56.13
530	27.14	56.11
530	27.12	56.19
528	27.18	56.09
527	27.21	56.06
528	27.15	56.09
527	27.11	56.12
526	27.14	56.12
526	27.16	56.1
526	27.19	56.03
527	27.18	56.08
527	27.12	56.18
527	27.11	56.16
528	27.18	56.13
527	27.18	56.03
527	27.16	56.03
527	27.21	55.95
527	27.19	55.99
527	27.18	55.99
527	27.18	56.03
527	27.21	55.95
527	27.14	56.04
527	27.18	56.06
527	27.11	56.06
527	27.12	56.14
526	27.09	56.19
526	27.06	56.24
526	27.05	56.32
525	27.04	56.35
525	27.05	56.36
525	27.05	56.35
525	27.04	56.39
525	27.08	56.3
526	27.06	56.26
525	27.02	56.35
525	26.98	56.49
524	26.98	56.46
523	27.02	56.49
524	27.08	56.33
523	27.12	56.2
524	27.11	56.23
523	27.12	56.19
523	27.08	56.25
524	27.09	56.22
523	27.02	56.25
523	27.06	56.28
522	27.02	56.35
521	27.05	56.3
521	27.02	56.35
520	27.02	56.38
521	27.06	56.35
522	27.08	56.28
521	27.06	56.29
520	27.05	56.25
520	27.06	56.22
519	27.06	56.22
519	27.09	56.22
518	27.12	56.21
516	27.11	56.12
517	27.11	56.14
518	27.08	56.2
517	27.04	56.24
517	27.05	56.27
517	27.05	56.28
517	27.08	56.2
516	27.08	56.22
516	27.08	56.16
517	27.06	56.22
517	27.04	56.25
516	27.04	56.32
516	27.08	56.25
517	27.06	56.22
517	27.02	56.28
517	27.01	56.32
518	26.99	56.35
518	27.01	56.3
518	26.99	56.35
518	27.04	56.27
519	27.04	56.25
520	27.02	56.28
519	26.97	56.35
520	27.01	56.34
520	27.01	56.36
519	26.98	56.35
518	26.97	56.42
519	26.97	56.5
519	27.05	56.36
518	26.99	56.24
518	27.01	56.37
519	26.97	56.42
519	26.95	56.46
518	26.94	56.47
518	26.97	56.43
518	26.95	56.45
515	26.93	56.54
515	26.94	56.56
515	26.91	56.56
517	26.99	56.39
517	26.98	56.36
517	26.95	56.46
517	26.91	56.55
517	26.88	56.6
516	26.93	56.58
516	26.95	56.48
515	26.98	56.36
516	26.98	56.43
516	26.97	56.38
517	26.97	56.35
515	26.98	56.37
515	26.97	56.42
516	26.95	56.44
516	26.93	56.48
516	26.95	56.56
515	27.01	56.38
515	27.04	56.3
515	27.08	56.17
514	27.08	56.08
513	27.12	56.05
512	27.05	56.16
513	27.02	56.21
513	27.04	56.28
513	27.01	56.26
513	26.98	56.34
511	26.95	56.34
512	26.95	56.4
511	26.94	56.46
511	26.97	56.45
511	26.94	56.46
511	26.97	56.48
511	26.94	56.43
510	26.91	56.49
508	26.9	56.55
507	26.94	56.55
508	26.94	56.56
509	26.93	56.52
508	26.9	56.53
509	26.93	56.6
509	26.95	56.51
509	26.98	56.39
510	26.97	56.38
509	26.97	56.4
509	26.97	56.44
510	26.95	56.46
510	26.95	56.51
511	26.88	56.56
511	26.93	56.6
511	26.93	56.57
511	26.97	56.46
510	26.94	56.44
511	26.93	56.51
511	26.97	56.41
511	26.98	56.37
513	26.97	56.35
515	26.93	56.42
515	26.9	56.57
516	26.91	56.54
515	26.93	56.5
515	26.94	56.47
514	26.95	56.48
515	26.94	56.46
514	26.93	56.51
514	26.9	56.57
514	26.91	56.59
513	26.93	56.49
515	26.88	56.54
516	26.9	56.65
515	26.93	56.55
515	26.94	56.49
514	26.95	56.42
513	26.88	56.46
512	26.9	56.5
513	26.87	56.65
514	26.85	56.71
514	26.83	56.75
514	26.84	56.73
513	26.8	56.72
512	26.84	56.75
512	26.88	56.64
511	26.9	56.59
511	26.9	56.59
510	26.9	56.55
510	26.85	56.65
510	26.87	56.62
510	26.87	56.66
511	26.85	56.63
511	26.9	56.66
511	26.9	56.62
512	26.93	56.52
512	26.94	56.51
512	26.95	56.44
513	26.91	56.47
513	26.95	56.43
512	26.95	56.46
513	26.98	56.38
512	26.94	56.38
514	26.94	56.4
514	26.9	56.5
513	26.91	56.53
513	26.94	56.51
511	26.93	56.52
512	26.94	56.48
512	26.94	56.39
512	26.97	56.38
512	26.94	56.44
511	26.98	56.35
511	26.94	56.38
511	26.97	56.4
511	26.97	56.34
511	26.98	56.31
511	26.94	56.4
512	26.9	56.51
512	26.9	56.52
511	26.87	56.54
510	26.9	56.54
511	26.93	56.46
511	26.9	56.54
510	26.9	56.55
508	26.97	56.42
507	26.94	56.38
508	26.97	56.36
510	26.95	56.35
509	26.95	56.39
509	27.01	56.32
507	27.01	56.18
509	26.95	56.3
507	26.93	56.38
507	26.9	56.37
507	26.93	56.47
508	26.93	56.4
507	26.94	56.39
508	26.94	56.42
508	26.94	56.44
508	26.9	56.53
507	26.85	56.57
508	26.9	56.57
508	26.88	56.52
507	26.9	56.54
506	26.85	56.55
507	26.85	56.61
507	26.84	56.62
507	26.85	56.61
507	26.83	56.63
506	26.88	56.57
507	26.88	56.57
507	26.91	56.51
509	26.91	56.51
507	26.87	56.51
506	26.85	56.63
506	26.88	56.49
507	26.88	56.55
507	26.85	56.55
507	26.9	56.54
508	26.9	56.47
508	26.93	56.44
508	26.94	56.44
508	26.95	56.36
508	26.93	56.37
508	26.97	56.37
509	26.94	56.4
509	26.9	56.43
509	26.87	56.57
509	26.91	56.55
508	26.88	56.46
508	26.94	56.49
507	26.88	56.5
508	26.88	56.55
509	26.88	56.55
510	26.9	56.56
508	26.9	56.52
508	26.88	56.52
509	26.9	56.58
509	26.9	56.5
509	26.88	56.55
509	26.83	56.56
509	26.88	56.55
507	26.85	56.57
507	26.9	56.58
507	26.9	56.55
507	26.91	56.4
508	26.83	56.57
508	26.85	56.62
506	26.84	56.67
506	26.85	56.64
507	26.9	56.55
506	26.88	56.55
505	26.88	56.61
505	26.83	56.61
506	26.88	56.62
506	26.84	56.58
505	26.84	56.66
505	26.83	56.68
506	26.88	56.59
505	26.84	56.57
506	26.85	56.65
506	26.81	56.7
507	26.8	56.73
507	26.78	56.75
509	26.81	56.72
509	26.81	56.73
509	26.88	56.64
508	26.83	56.65
509	26.81	56.63
509	26.83	56.68
509	26.81	56.68
509	26.81	56.71
509	26.84	56.73
508	26.85	56.61
508	26.84	56.6
509	26.88	56.63
509	26.83	56.6
509	26.83	56.73
510	26.81	56.79
509	26.81	56.69
510	26.83	56.71
509	26.84	56.63
511	26.87	56.6
511	26.87	56.55
511	26.87	56.59
510	26.9	56.52
510	26.88	56.51
509	26.93	56.44
509	26.93	56.41
509	26.94	56.32
509	26.93	56.38
509	26.85	56.51
509	26.87	56.52
509	26.81	56.62
509	26.87	56.61
511	26.84	56.6
510	26.81	56.65
510	26.87	56.6
511	26.9	56.57
512	26.85	56.55
513	26.88	56.55
511	26.85	56.55
511	26.94	56.47
510	26.88	56.47
510	26.88	56.45
509	26.85	56.54
509	26.87	56.54
509	26.85	56.52
509	26.84	56.6
509	26.83	56.65
509	26.85	56.57
508	26.81	56.6
509	26.8	56.67
511	26.81	56.62
510	26.81	56.6
510	26.81	56.75
510	26.83	56.64
512	26.9	56.54
513	26.85	56.53
512	26.83	56.64
514	26.83	56.65
514	26.88	56.58
514	26.85	56.57
514	26.85	56.48
513	26.87	56.53
513	26.87	56.49
512	26.88	56.47
512	26.85	56.53
512	26.87	56.54
513	26.88	56.48
512	26.84	56.49
513	26.83	56.61
513	26.83	56.65
514	26.81	56.68
514	26.8	56.67
513	26.76	56.78
513	26.78	56.75
513	26.77	56.75
513	26.76	56.82
513	26.76	56.82
512	26.78	56.77
512	26.74	56.77
513	26.78	56.78
513	26.84	56.68
512	26.88	56.54
512	26.85	56.46
512	26.88	56.5
513	26.9	56.44
512	26.87	56.46
512	26.85	56.58
512	26.84	56.58
511	26.81	56.57
511	26.78	56.66
511	26.83	56.61
511	26.83	56.64
510	26.84	56.56
509	26.8	56.7
508	26.78	56.7
508	26.81	56.74
509	26.81	56.64
508	26.81	56.68
508	26.84	56.6
508	26.84	56.57
507	26.88	56.47
508	26.84	56.57
510	26.8	56.69
509	26.84	56.6
509	26.83	56.63
511	26.85	56.52
511	26.83	56.59
510	26.83	56.61
511	26.76	56.7
511	26.84	56.67
511	26.83	56.66
511	26.83	56.61
512	26.81	56.6
512	26.83	56.57
511	26.87	56.51
511	26.84	56.56
512	26.78	56.61
511	26.81	56.64
511	26.84	56.63
510	26.78	56.69
510	26.8	56.7
510	26.83	56.66
510	26.84	56.57
511	26.8	56.52
510	26.81	56.63
510	26.78	56.69
